beer_beerid,counts as best beer,avg review_overall,avg review_aroma,avg review_appearance,avg review_taste,avg beer_abv,number of reviews,counts with top score,brewery_name,beer_style,beer_name
41256,1,3.63157894737,3.73684210526,3.71052631579,3.55263157895,5.4,19,1,The Little Brewing Company,American Pale Ale (APA),Wicked Elf Pale Ale
41238,1,4.1,3.6,3.8,3.9,7.5,5,1,Trinidad Brewing Company,Doppelbock,Witches Brew Doppelbock
41237,1,4.5,4.0,3.83333333333,4.16666666667,6.0,3,1,Trinidad Brewing Company,American Brown Ale,Ghost Town Brown
41230,1,5.0,4.5,4.0,4.5,,1,1,Square One Brewery,Weizenbock,Weizenbock
41228,1,5.0,4.5,5.0,5.0,,1,1,Anacortes Brewery & Rockfish Grill,Belgian Pale Ale,Raspberry Sparkle
41224,1,4.28571428571,4.35714285714,3.85714285714,4.0,5.3,7,1,Berwick Brewing Company,Fruit / Vegetable Beer,Peach Wheat
41218,1,4.5,4.0,3.875,4.25,,4,1,East End Brewing Company,Dubbel,Dubbel Trubbel
41213,1,3.61111111111,3.42592592593,3.81481481481,3.38888888889,4.8,27,1,Bavarian Barbarian Brewing Company,English Brown Ale,Headbangerz Brown Ale
41212,1,3.85714285714,3.25,3.82142857143,3.64285714286,5.0,14,1,Bavarian Barbarian Brewing Company,American Amber / Red Ale,Hammerin' Ale
41199,1,3.83333333333,3.25,3.83333333333,3.58333333333,6.0,6,1,Hasen Bräu Augsburg,Märzen / Oktoberfest,Oster-Festbier
41194,1,4.5,3.5,4.25,4.0,6.6,2,1,Brasserie Grain d' Orge (Brasserie Jeanne d'Arc SA),Bière de Garde,Grain D'orge Secret Des Moines
41172,1,4.5,3.75,4.0,4.25,,2,1,Triumph Brewing Company,Schwarzbier,Schwarzbier
41167,1,4.25,3.75,4.0,3.75,,2,1,The Ship Inn,English Brown Ale,Dark Charger
41158,1,3.5,3.55555555556,3.16666666667,3.33333333333,8.5,9,1,BOSS Browar Witnica S.A.,Baltic Porter,"Czarny Boss Porter 18,1% Wag."
41122,1,3.95833333333,3.95833333333,3.70833333333,3.95833333333,9.0,12,1,Cape Ann Brewing Company,American Double / Imperial IPA,Fisherman's Greenhorn Double IPA
41098,1,3.8125,3.8125,4.125,3.9375,10.2,8,1,Great Lakes Brewing Company,American Barleywine,Great Lakes Barley Wine
41077,1,3.5,3.5,3.75,3.54166666667,9.2,12,1,Brouwerij Strubbe,Belgian Strong Dark Ale,Keyte Dobbel Tripel
41076,1,4.08333333333,3.95833333333,4.04166666667,4.0,7.0,12,1,Jackie O's Pub & Brewery,American Porter,Drawn And Portered
41312,1,3.75,3.0,3.5,3.25,4.2,2,1,Ringwood Brewery,English Pale Ale,Ringwood Seventy-Eight
41344,1,3.33333333333,3.33333333333,3.66666666667,2.66666666667,,3,1,Manhattan Beach Brewing Co.,American Blonde Ale,Blonde
40107,1,4.0,3.9,3.8,3.8,5.0,5,1,Midnight Sun Brewing Co.,Kölsch,Kolsch
41347,1,3.66666666667,2.83333333333,3.5,3.16666666667,,3,1,Manhattan Beach Brewing Co.,American Amber / Red Ale,Rat Beach Red Ale
41666,1,4.5,3.5,4.0,4.33333333333,,3,1,Rock Bottom Restaurant & Brewery,English Barleywine,Barleywine
41608,1,4.06,3.74,4.12,4.0,7.0,25,1,"Pennichuck Brewing Company, Inc.",Doppelbock,Saint Florian Doppelbock Lager
41586,1,4.25,4.08333333333,4.16666666667,4.0,7.0,6,1,Sly Fox Brewing Company,American IPA,Cascade IPA
41566,1,4.0,3.9375,4.1875,4.125,8.0,8,1,Weasel Boy Brewing Company,Russian Imperial Stout,Weasel Boy Anastasia Russian Imperial Stout
41561,1,5.0,4.0,4.0,4.5,,1,1,Kaiser Bräu GmbH & Co KG,German Pilsener,St Georgen Georgenbräu Alkoholfrei
41556,1,4.375,4.375,4.25,3.875,,4,1,Grand Rapids Brewing Co,American Stout,Tiramisu Stout
41555,1,3.59090909091,2.95454545455,3.36363636364,3.18181818182,5.0,11,1,Alexander Keith's,American Amber / Red Lager,Alexander Keith's Traditional Lager
41522,1,4.1,3.1,4.0,3.5,5.7,5,1,Faultline Brewing Company,English Bitter,Best Bitter
41509,1,4.07317073171,3.80487804878,4.03658536585,3.93902439024,6.0,41,1,Full Sail Brewery & Tasting Room & Pub,American Brown Ale,Nut Brown Ale (Brewmaster Reserve 2008)
41497,1,4.0,3.25,3.25,3.75,,2,1,Artisan's Brewery & Italian Grill,American Amber / Red Ale,Amber Ale
41494,1,5.0,4.5,4.0,4.5,11.2,1,1,Pittsfield Brew Works,American Barleywine,Bees Knees Barleywine
41465,1,4.125,4.125,4.25,3.875,4.9,4,1,Beck Bräu OHG,Keller Bier / Zwickel Bier,Beck Kellerbier
41433,1,4.0,3.0,3.0,4.0,7.0,2,1,Wolf Creek Brewing,Herbed / Spiced Beer,Winter Wonderland
41426,1,4.25,3.25,3.75,4.25,,2,1,Elm City Brewing Co.,Vienna Lager,Elm City Vienna
41416,1,4.25,3.66666666667,3.58333333333,3.83333333333,6.25,6,1,Horseheads Brewing Inc.,Cream Ale,Chemung Canal Towpath Ale
41408,1,3.67647058824,3.38235294118,3.70588235294,3.44117647059,5.3,17,1,Innstadt Brauerei,Hefeweizen,Passauer Weisse
41378,1,3.81818181818,3.54545454545,3.68181818182,3.70454545455,4.9,22,1,Stiftsbrauerei Schlägl,Roggenbier,Schlägl Bio-Roggen
41360,1,4.5,4.0,4.0,4.25,3.7,2,1,George Bateman and Son Ltd. / Batemans Brewery,English Bitter,XB
41357,1,4.0,4.0,4.0,4.16666666667,5.5,3,1,Redondo Beach Brewing,Pumpkin Ale,Pumpkin Ale
41060,1,4.18181818182,3.81818181818,4.04545454545,4.27272727273,,11,1,August Schell Brewing Company,Doppelbock,1878 Einbecker Doppelbock
41033,1,5.0,4.5,4.5,4.5,,1,1,Zero Gravity Craft Brewery / American Flatbread,Saison / Farmhouse Ale,Old Jake
41022,1,4.33333333333,4.66666666667,4.16666666667,4.5,10.0,3,1,Trinity Brewhouse,American Strong Ale,REDRUM Imperial Red
41021,1,4.0625,4.0,3.8125,4.0,6.5,8,1,Upstream Brewing Company - Old Market,Gueuze,Upstream Gueuze Lambic
40489,1,4.0,3.41666666667,3.83333333333,3.58333333333,7.0,6,1,Church Brew Works,Winter Warmer,Sleigh Wrecker
40484,1,4.75,4.5,4.5,4.75,9.0,2,1,Founders Brewing Company,Fruit / Vegetable Beer,Founders Ambrosia Tart
40477,1,4.125,3.375,3.0,3.625,4.8,4,1,Privatbrauerei Jacob Stauder GmbH & Co. KG,German Pilsener,Stauder Premium Pils
40451,1,4.05555555556,3.94444444444,4.19444444444,4.0,5.3,18,1,Horseheads Brewing Inc.,American Stout,Sullivan's Stout
40449,1,3.66666666667,3.88461538462,3.60256410256,3.87179487179,6.5,39,1,Horseheads Brewing Inc.,Chile Beer,Hot-Jala-Heim
40448,1,5.0,5.0,4.0,4.0,5.5,1,1,Calapooia Brewing Company,Extra Special / Strong Bitter (ESB),BourbonDog ESB
40444,1,4.0,3.875,3.5,4.0,8.0,4,1,the Nils Oscar Company,Belgian Strong Dark Ale,Nils Oscar Julöl 2007
40370,1,3.34375,3.0625,3.40625,2.96875,,16,1,Dale Bros. Brewery,Euro Dark Lager,California Black Beer
40367,1,3.53125,2.96875,3.46875,3.40625,5.0,16,2,Pivovar Rakovnik,Czech Pilsener,Bakalar Svetlý Leák
40343,1,5.0,5.0,4.5,4.5,6.0,1,1,961 Beer,English India Pale Ale (IPA),961 IPA (India Pale Ale)
40340,1,4.0,4.0625,4.1875,4.1875,9.4,8,1,Upstream Brewing Company - Legacy,American Double / Imperial Stout,Oak-Aged Ebenezer
40318,1,3.625,4.125,3.5,3.5,6.5,4,1,Hollister Brewing Co.,American IPA,Beer With Hops: 100% Centennial Version
40284,1,4.25,4.0,3.75,4.0,,2,1,Spilker Ales,American IPA,Double Hop
40260,1,5.0,5.0,4.5,5.0,,1,1,West Virginia Brewing Company,Fruit / Vegetable Beer,Blackberry-Juniper Wheat
40255,1,4.25,4.0,3.75,4.0,3.9,2,1,Rooster's Brewing Company Ltd.,English Bitter,Outlaw - Amarillo
40154,1,4.25,2.0,2.0,2.5,4.0,2,1,Guangzhou Zhujiang Brewery Co. Ltd.,Euro Pale Lager,Zhu Jiang Draft Beer
40137,1,4.66666666667,4.0,4.16666666667,4.0,,3,1,Goose Island Beer Co.,Smoked Beer,Batch 3000
40129,1,4.5,3.75,4.25,4.0,,2,1,Columbus Brewing Company,Märzen / Oktoberfest,Columbus Bocktoberfest
40111,1,4.75,4.25,4.25,4.25,6.8,2,1,Piece Brewery & Pizzeria,American Pale Ale (APA),You Will Fail Ale
40510,1,3.78235294118,3.92941176471,3.96470588235,3.94117647059,8.5,85,1,Furthermore Beer,Belgian IPA,Makeweight
40512,1,5.0,4.5,4.0,4.0,5.3,1,1,Milwaukee Ale House,Munich Helles Lager,Shakedown Nut Brown
40608,1,4.5,4.16666666667,3.66666666667,4.0,5.0,3,1,Williams Brothers Brewing Company,English India Pale Ale (IPA),Tesco Finest India Pale Ale
40899,1,5.0,4.5,4.0,4.5,,1,1,Mountain Sun Pub & Brewery,Belgian Strong Dark Ale,St. Danzig
40960,1,5.0,4.0,4.5,4.5,4.3,1,1,Bullfrog Brewery,American Brown Ale,Blue Collar Brown
40953,1,4.75,4.5,4.0,4.75,7.0,2,1,Sly Fox Brewing Company,American IPA,Nelson Sauvin IPA
40951,1,4.5,4.125,4.125,4.25,8.8,4,1,Fort George Brewery + Public House,American Double / Imperial Stout,Bourbon Barrel Cavatica Stout
40929,1,3.625,3.64583333333,3.60416666667,3.54166666667,5.8,24,1,Mt. Pleasant Brewing Company,American Amber / Red Ale,Cow Catcher Red Ale
40928,1,4.125,4.25,3.875,4.375,5.2,4,1,Brauerei Fritz Gutmann,Dunkelweizen,Gutmann Dunkles Hefeweizen
40917,1,5.0,5.0,4.0,5.0,,1,1,The Bear Brew Pub,Winter Warmer,Hibernator
40914,1,4.3,4.5,4.6,4.3,9.9,5,1,Lucky Labrador Brewing Company,Russian Imperial Stout,Pavlov's Russian Imperial Stout
40910,1,4.66666666667,4.16666666667,4.0,4.0,5.0,3,1,Allentown Brew Works,Witbier,Steelgarden Wit
40893,1,3.4375,3.625,4.125,3.3125,5.2,8,1,Brauerei Fritz Gutmann,Hefeweizen,Gutmann Hefeweizen
40621,1,4.3125,3.625,4.0625,4.1875,8.5,8,1,Beba,Herbed / Spiced Beer,Birra Di Natale
40861,1,4.25,3.75,3.75,4.25,6.5,2,1,Odell Brewing Company,English India Pale Ale (IPA),British IPA
40835,1,3.32692307692,3.63461538462,3.76923076923,3.38461538462,7.6,26,1,Coastal Extreme Brewing Co.,American Strong Ale,Newport Storm - Henry (Cyclone Series)
40805,1,5.0,4.0,3.5,5.0,,1,1,Wild Creek Brewing Company,American Pale Ale (APA),Plain Jane
40785,1,4.5,4.11111111111,3.94444444444,4.38888888889,,9,2,Elk Creek Cafe & Aleworks,American Porter,Poe Paddy Porter
40709,1,4.2,3.7,3.9,4.1,,5,1,Iron Hill Brewery & Restaurant,Extra Special / Strong Bitter (ESB),ESB
40694,1,4.0,3.5,3.91666666667,3.58333333333,4.1,6,1,SanTan Brewing Co.,Irish Dry Stout,Gordo Stout
40649,1,4.75,4.25,4.25,4.75,,2,1,Thirsty Pagan Brewing,American Double / Imperial IPA,Ye Olde Swille
40632,1,4.75,3.75,4.0,4.5,5.9,2,1,Growlers,American Porter,Yorkshire Porter
44449,1,5.0,5.0,3.0,5.0,9.25,1,1,Beach Chalet Brewery and Restaurant,Belgian Strong Dark Ale,10th Anniversary Strong Belgian
44454,1,4.08333333333,3.91666666667,4.08333333333,3.91666666667,7.0,6,1,Sly Fox Brewing Company,American IPA,Cluster IPA (2008 IPA Project)
38417,1,4.02380952381,4.09523809524,4.14285714286,4.16666666667,10.0,21,1,Port Brewing Company / Pizza Port,American Strong Ale,547 Haight
49026,1,4.375,4.0,4.25,4.0,5.5,4,1,Wedge Brewing Company,Oatmeal Stout,Oatmeal Stout
49011,1,5.0,4.5,4.5,5.0,,1,1,Triangle Brewing Company,American Stout,"""Best Of Both Worlds"" Stout"
48977,1,4.125,3.625,3.5,3.75,6.2,4,1,MacLean's Ales Brewing,English India Pale Ale (IPA),MacLean's Broadsword India Pale Ale
48976,1,4.1,3.9,3.7,3.8,6.0,5,1,Magnotta Brewery,American IPA,West Coast IPA
48950,1,4.5,4.16666666667,4.5,4.16666666667,,3,1,Better Bitters Brewing Co.,English Pale Ale,Victory Compass Starlight Ale
48942,1,4.4,3.4,4.0,3.9,,5,1,Pisgah Brewing Co.,English Bitter,Pisgah Pub Ale
48928,1,4.15384615385,4.0,4.0,4.07692307692,5.4,13,1,Iron Hill Brewery & Restaurant,American Brown Ale,American Brown Ale
48922,1,4.0,3.375,3.5,3.875,6.9,4,1,Dinkelacker-Schwabenbraeu AG,Maibock / Helles Bock,Heller Bock
48917,1,4.16666666667,3.83333333333,4.5,4.16666666667,8.5,3,1,Ellicottville Brewing Co.,American Strong Ale,Hey Guy Imperial Pale
48895,1,5.0,4.0,3.5,4.5,7.0,1,1,Pearl Street Grill And Brewery,Doppelbock,The Illuminator
48894,1,5.0,3.5,4.0,5.0,,1,1,Lagunitas Brewing Company,Saison / Farmhouse Ale,Mutant Farmhouse Ale
48849,1,5.0,3.5,4.0,5.0,4.5,1,1,Fort Street Brewery,Irish Red Ale,Corktown Red
48838,1,4.0,3.5,4.25,3.0,4.9,2,1,Privatbrauerei Eichbaum GmbH & Co. KG,Munich Helles Lager,Eichbaum Heller Heuchler
48815,1,3.83333333333,3.66666666667,4.16666666667,3.66666666667,,3,1,Gritty McDuff's Brewing Company,Irish Red Ale,Irish Red Ale
48794,1,5.0,4.0,4.0,4.0,,1,1,Aviator Brewing Company,American Pale Ale (APA),Bourbon Barrel Aged Big Bolt Pale Ale
48743,1,3.83333333333,4.0,4.0,3.83333333333,7.5,6,1,Sigtuna Brygghus,Altbier,Påsk Alt Bier
48727,1,4.33333333333,4.08333333333,4.08333333333,4.04166666667,5.4,12,1,Hofbräuhaus Pittsburgh,Hefeweizen,Hofbräu Hefe Weizen
48725,1,5.0,4.0,4.0,4.5,,1,1,Selin's Grove Brewing Company,English Dark Mild Ale,Winning Jar Ale - Spring 2009
48680,1,4.25,4.0,4.0,4.0,5.0,2,1,Black Isle Brewery Co Ltd,Euro Pale Lager,Heather Honey Lager
48653,1,4.09090909091,4.22727272727,4.04545454545,4.22727272727,6.5,11,1,Brouwerij 't Brouwkot,Saison / Farmhouse Ale,Netebuk
49023,1,5.0,4.0,3.0,4.5,,1,1,Boundary Bay Brewery & Bistro,American Pale Ale (APA),Amarillo Single Hop
49042,1,5.0,4.0,4.5,4.0,6.5,1,1,De Proefbrouwerij (bvba Andelot),Belgian Pale Ale,Schooiersbier
49388,1,3.89705882353,3.69117647059,4.07352941176,3.85294117647,5.5,34,1,Beau's All Natural Brewing Company,American IPA,Beaver River IPEh?
49062,1,5.0,4.0,4.0,4.0,7.2,1,1,Gräfliche Brauerei Arco Valley,Doppelbock,Graf Arco Arcolator
49348,1,4.75,4.25,4.5,4.0,,2,1,Sly Fox Brewing Company,English Pale Mild Ale,Placebo
49344,1,4.25,3.625,3.75,4.125,6.6,4,1,the Nils Oscar Company,Saison / Farmhouse Ale,Nils Oscar Saison
49294,1,4.14285714286,3.92857142857,3.92857142857,4.21428571429,8.0,7,1,Hangar 24 Brewery,American Porter,Porter
49289,1,4.0,3.96428571429,3.85714285714,4.0,9.7,14,1,Buckeye Brewing Company,American Double / Imperial IPA,Aquarius
49269,1,4.25,4.0,4.0,4.0,5.6,2,1,Coastal Extreme Brewing Co.,American Porter,Newport Storm Rum Chipped Porter
49266,1,3.5,3.25,3.375,3.25,4.5,4,1,The Port Gastropub / Sea Level Brewing Company,English Pale Ale,Planters Pale Ale
49265,1,4.25,4.5,4.25,4.5,,2,1,Amos Howard's Brew Pub,Schwarzbier,Black Magic
49258,1,3.83333333333,3.58333333333,3.86111111111,3.58333333333,5.6,18,1,Crown Valley Brewing & Distilling Co.,Czech Pilsener,Old School Pilsener
49252,1,4.5,3.5,4.5,4.0,4.8,2,1,Heidelberger Brauerei GmbH,German Pilsener,Heidelberger 1603 Pilsner
49249,1,4.05555555556,3.38888888889,3.55555555556,3.77777777778,4.0,9,1,Utah Brewers Cooperative,Kölsch,Wasatch Summer Twilight
49194,1,4.75,4.25,4.0,4.5,,2,1,Cape Cod Beer,American Amber / Red Ale,Cape Cod Bourbon Barrel Aged Red
49176,1,3.95,3.9,3.95,4.1,8.0,10,1,Black Diamond Brewing Co.,American Porter,Black Diamond Imperial Porter
49171,1,4.25,4.25,4.25,3.75,6.24,2,1,Rock Bottom Restaurant & Brewery,Belgian IPA,Belgo IPA
49158,1,5.0,4.0,4.5,4.0,,1,1,High Point Brewing Company,Schwarzbier,Ramstein Project Z
49156,1,4.21428571429,4.21428571429,4.21428571429,4.07142857143,6.5,7,1,De Hoevebrouwers,Belgian Pale Ale,Toria
49139,1,4.25,4.0,4.0,4.25,10.0,4,1,Auburn Alehouse Brewery & Restaurant,English Barleywine,Old Prospector Barleywine
49130,1,4.75,4.75,4.25,4.75,,2,1,Blackhorse Pub & Brewery,Hefeweizen,Hefeweizen
49102,1,4.33333333333,3.83333333333,4.33333333333,4.0,9.6,3,1,Walking Man Brewing Co.,American Black Ale,Big Black Homo
49100,1,4.5,4.25,4.5,4.0,5.1,2,1,Rock Bottom Restaurant & Brewery,Munich Helles Lager,Line Drive Lager
48630,1,3.86842105263,3.97368421053,4.21052631579,4.0,8.3,19,1,Midnight Sun Brewing Co.,Belgian Strong Dark Ale,Descent - Imperial Abbey Ale
48625,1,4.25,3.25,4.125,3.75,5.0,4,1,Freetail Brewing Company,Munich Helles Lager,Bat Outta Helles
48619,1,4.09090909091,3.81818181818,3.77272727273,3.90909090909,6.0,11,1,(512) Brewing Company,Altbier,(512) Alt
48553,1,3.75,3.0,4.25,3.25,0.01,2,1,Brouwerij Lindemans,Lambic - Fruit,Lindemans Chello
48150,1,4.25,3.75,3.5,3.75,,2,1,Bristol Brewing Company,American Wild Ale,Skull & Bones Grand Cru
48142,1,4.5,4.0,4.0,4.16666666667,7.8,3,1,Pisgah Brewing Co.,Dubbel,Pisgah Dubbel
48140,1,4.33333333333,4.66666666667,4.16666666667,4.41666666667,8.5,6,1,Minneapolis Town Hall Brewery,American Double / Imperial IPA,Batch 1000
48132,1,4.5,4.0,4.25,4.75,6.5,2,1,Pisgah Brewing Co.,German Pilsener,Pisgah Pilsner
48122,1,5.0,4.0,4.0,4.5,6.0,1,1,Pisgah Brewing Co.,Märzen / Oktoberfest,Pisgah Octoberfest
48115,1,4.16666666667,3.83333333333,3.83333333333,4.0,4.5,3,1,The Porterhouse Brewing Company,Märzen / Oktoberfest,Alt
48091,1,4.5,4.0,3.875,4.125,15.0,4,1,Charlie & Jake's Brewery & Grille,American Barleywine,Double Trouble Barleywine
48090,1,3.79545454545,3.5,3.98863636364,3.71590909091,6.5,44,1,Grand River Brewing,English India Pale Ale (IPA),Curmudgeon IPA
48039,1,3.8,3.8,3.6,3.5,5.7,5,1,Brasserie De La Vallée De Chevreuse,Belgian Pale Ale,Volcelest Blonde
48038,1,4.125,3.5,3.5,4.0,,4,1,John Harvard's Brewery & Ale House,Munich Helles Lager,Harvard Square Helles
48033,1,3.68421052632,3.89473684211,3.97368421053,3.81578947368,10.9,19,1,Atwater Block Brewery,Weizenbock,Teufel Bock
48000,1,4.5,3.5,3.25,3.5,3.8,2,1,Heater Allen Brewing,Vienna Lager,Abzug
47989,1,4.25,3.83333333333,3.91666666667,4.25,6.0,6,1,Iron Hill Brewery & Restaurant,Dortmunder / Export Lager,Dortmunder
47971,1,4.3,4.3,4.3,4.5,9.5,5,1,Dry Dock Brewing Co.,Russian Imperial Stout,Alexander Nevesky Russian Imperial Stout
47952,1,3.95454545455,3.77272727273,4.0,4.0,6.0,11,1,Microbrasserie Le Naufrageur,American Pale Ale (APA),La Corte Real
47948,1,3.91666666667,3.41666666667,3.91666666667,3.58333333333,5.0,6,1,AMB - Maître Brasseur,Czech Pilsener,La Bohème
47945,1,3.13513513514,3.16216216216,3.51351351351,3.18918918919,6.0,37,1,Peak Organic Brewing Company,American Pale Wheat Ale,Peak Pomegranate Wheat Ale
47939,1,4.5,3.75,3.75,4.0,10.8,2,1,Vintage 50 Restaurant And Brew Lounge,Russian Imperial Stout,Crazy Ivan
47859,1,3.7,3.75,3.85,3.75,8.0,10,1,Pearl Street Grill And Brewery,American Double / Imperial IPA,Sabre's Edge
48153,1,3.91666666667,3.91666666667,3.91666666667,3.75,,6,1,Trinity Brewing Company,Herbed / Spiced Beer,Soul Horkey
48154,1,4.5,4.25,4.0,4.375,12.0,4,1,Trinity Brewing Company,Saison / Farmhouse Ale,Farmhouse #34
48162,1,4.25,3.875,4.5,4.25,,4,1,Drake's Brewing Co.,American Porter,Drake’s Black Robusto Porter
48316,1,4.25,4.375,4.125,4.25,8.0,4,1,Cascade Brewing / Raccoon Lodge & Brewpub,American Wild Ale,Cascade Gold Yeller
48501,1,5.0,4.0,3.5,4.0,5.8,1,1,Ham's Restaurant & Brewhouse,Cream Ale,Emerald City Cream Ale
48490,1,3.63888888889,3.63888888889,3.5,3.69444444444,8.2,18,1,Lagunitas Brewing Company,American Double / Imperial Stout,Black Rain Imperial Stout
48483,1,4.5,4.33333333333,4.16666666667,4.33333333333,,3,1,Foothills Brewing Company,American Porter,Vanilla Bean Barrel Aged Peoples Porter
48410,1,3.67857142857,3.52380952381,3.72619047619,3.63095238095,7.45,42,1,Amsterdam Brewing Company,Doppelbock,Amsterdam Strong Spring Bock
48365,1,4.0,4.25,4.0,4.5,18.0,4,1,Orlando Brewing Partners,American Barleywine,Anisocoria
48361,1,4.33333333333,3.5,4.33333333333,4.16666666667,,3,1,Triumph Brewing Company,German Pilsener,German Pilsner
48333,1,4.3,4.1,3.8,4.3,5.5,5,1,Portsmouth Brewery,Lambic - Fruit,Portsmouth Flanders Red Blend (Kriek Lambic)
48325,1,5.0,5.0,5.0,5.0,10.5,1,1,"Bell's Brewery, Inc.",American Barleywine,Bell's Batch 2000
48314,1,3.48484848485,3.72727272727,3.71212121212,3.43939393939,6.7,33,1,Cricket Hill Brewing Co.,American Porter,Reserve Ale - Bourbon Barrel Aged Porter
48168,1,3.92307692308,4.46153846154,4.19230769231,4.03846153846,10.0,13,1,Rogue Ales,Russian Imperial Stout,Imperial Chocolate Stout (Ezo Beer)
48289,1,5.0,4.0,4.5,4.0,4.4,1,1,Willimantic Brewing Co.,Dunkelweizen,Willimantic Winter's Dunkel
48282,1,4.375,3.625,3.875,4.125,,4,1,Wynkoop Brewing Company,Milk / Sweet Stout,McKenzie Milkstout
48254,1,4.06666666667,3.83333333333,3.9,3.96666666667,6.7,15,1,Aviator Brewing Company,American IPA,HogWild IPA
48249,1,4.0625,3.8125,4.1875,4.0625,8.0,8,1,Bullfrog Brewery,Scotch Ale / Wee Heavy,Wolfsblood Scotch Ale (Barrel Aged)
48231,1,3.95454545455,3.95454545455,3.77272727273,3.86363636364,,11,1,Selin's Grove Brewing Company,Witbier,Amazing Wit
48227,1,4.0,3.85714285714,4.07142857143,4.0,6.8,7,1,Moylan's Brewery,American IPA,Harvest India Pale Ale
48206,1,4.125,4.0625,4.1875,4.0,,8,1,Bullfrog Brewery,Belgian Pale Ale,Unique Singel
48181,1,4.25,4.33333333333,4.0,4.33333333333,9.5,6,1,Foothills Brewing Company,American Double / Imperial IPA,Bourbon Barrel Aged Seeing Double IPA
49385,1,3.83333333333,3.83333333333,3.5,3.83333333333,,6,1,"Manchester Brewing, LLC",Belgian Strong Dark Ale,Studly Monk
49424,1,3.6,3.3,3.4,3.3,,5,1,Piece Brewery & Pizzeria,Belgian Pale Ale,Swingin' Single
47856,1,3.33333333333,3.20833333333,3.45833333333,3.25,6.0,24,1,"Pyramid Breweries, Inc.",American Amber / Red Lager,Rollick Amber Lager
50493,1,3.5,4.0,4.0,3.25,4.2,2,1,Mauldons,English Bitter,Silver Adder
50460,1,4.4,3.7,4.0,4.0,5.3,5,1,New Old Lompoc Brewery,Munich Helles Lager,Heaven's Helles
50457,1,4.5,4.5,4.0,4.25,12.2,2,1,Sandbacka Bryggeri,Russian Imperial Stout,Imperial Stout
50454,1,5.0,4.0,5.0,4.0,,1,1,Dry Dock Brewing Co.,Lambic - Fruit,Apricot Lambic
50425,1,3.4375,3.5,3.4375,3.5,16.0,8,1,Beer Here,Baltic Porter,Essentia Bina
50422,1,5.0,4.0,4.0,4.0,4.25,1,1,Pioneer Brewing Co.,American Blonde Ale,Pioneer Fool's Gold
50416,1,3.75,3.8125,3.875,3.90625,10.7,16,1,Ballast Point Brewing Company,Fruit / Vegetable Beer,Barmy Ale
50391,1,5.0,4.5,5.0,5.0,4.0,1,1,CB's Brewing Company,Witbier,McBane's Strawberry Wit
50381,1,3.66666666667,3.08333333333,3.33333333333,3.08333333333,5.5,6,1,Crown Valley Brewing & Distilling Co.,American Pale Wheat Ale,Raspberry Wheat Beer
50347,1,3.75,3.25,3.625,3.375,,4,1,Great Divide Brewing Company,Berliner Weissbier,Berliner Weiss
50336,1,4.125,3.75,3.75,4.0625,3.2,8,1,Hopfenstark,Berliner Weissbier,Berlin Alexanderplatz
50329,1,3.76923076923,3.5,3.92307692308,3.65384615385,3.0,13,1,Goose Island Beer Co.,English Dark Mild Ale,PMD Mild Ale
50315,1,4.21428571429,3.78571428571,3.92857142857,4.14285714286,5.6,7,1,Kirkwood Station Brewing Company,American IPA,Highlands IPA
50302,1,4.6,3.9,3.8,4.2,,5,1,East End Brewing Company,English Dark Mild Ale,Session Ale #25: Dark Mild
50290,1,4.2,3.9,4.2,3.8,,5,1,BJ's Chicago Pizza & Brewery Inc.,Witbier,Nit Wit
50269,1,5.0,4.0,4.0,4.5,5.7,1,1,Hopworks Urban Brewery,Altbier,Organic Secret Alt
50260,1,3.86842105263,4.0,4.10526315789,4.03947368421,9.0,38,1,Cigar City Brewing,English Brown Ale,Bolita Brown - Bourbon Barrel Aged
50231,1,3.76086956522,3.67391304348,3.91304347826,3.80434782609,7.8,23,1,New Belgium Brewing,American Blonde Ale,Lips Of Faith - Dandelion Ale
50157,1,4.17105263158,4.02631578947,4.01315789474,4.18421052632,5.5,38,1,Cigar City Brewing,American Brown Ale,Maduro Oatmeal Brown Ale - Vanilla
50134,1,5.0,4.5,4.5,5.0,5.0,1,1,Big Ridge Brewing Co.,English Brown Ale,Sunderland Brown Ale
50476,1,3.56349206349,3.59523809524,3.9126984127,3.57936507937,9.39,63,1,Mikkeller ApS,Belgian Strong Pale Ale,Funky E Star
50494,1,4.75,4.0,4.25,3.75,,2,1,Elk Creek Cafe & Aleworks,English Bitter,ReSession Ale
49439,1,4.3,4.05,3.9,4.2,5.5,10,1,Portsmouth Brewery,Saison / Farmhouse Ale,Portsmouth Saison De Printemps
50496,1,5.0,4.5,4.0,4.5,4.6,1,1,Phoenix Brewery Co Ltd,American IPA,West Coast IPA
50803,1,4.375,4.375,4.375,4.375,9.5,4,1,Brasserie Dieu Du Ciel,American Double / Imperial Stout,Péché Mortel (Bourbon Barrel)
50797,1,4.75,4.0,4.25,4.5,4.8,2,1,Victory Brewing Company,German Pilsener,Spalt Pils
50791,1,3.75,4.0,3.0,3.25,2.2,2,1,Královský Pivovar Krušovice a.s.,Fruit / Vegetable Beer,Krušovice Radler
50774,1,4.16666666667,3.66666666667,3.16666666667,3.83333333333,5.4,3,1,AC Golden Brewing Company,German Pilsener,AC Golden German Pilsener
50753,1,4.0,3.25,3.25,3.75,8.8,2,1,AC Golden Brewing Company,Baltic Porter,AC Golden Baltic Porter
